2.32,7613.95,0.0872684,498461,0.00255854
2.33,7613.96,0.0872684,498454,0.00256957
2.34,7613.96,0.0872684,498447,0.0025806
2.35,7613.97,0.0872685,498441,0.00259163
2.36,7613.97,0.0872685,498434,0.00260266
2.37,7613.98,0.0872685,498427,0.00261369
2.38,7613.98,0.0872685,498421,0.00262472
2.39,7613.99,0.0872685,498414,0.00263575
2.4,7613.99,0.0872685,498407,0.00264678
2.41,7614,0.0872685,498401,0.00265781
2.42,7614.01,0.0872685,498394,0.00266884
2.43,7614.01,0.0872685,498388,0.00267987
2.44,7614.02,0.0872685,498381,0.00269091
2.45,7614.02,0.0872685,498374,0.00270194
2.46,7614.03,0.0872685,498368,0.00271297
2.47,7614.03,0.0872685,498361,0.002724
2.48,7614.04,0.0872686,498354,0.00273503
2.49,7614.04,0.0872686,498348,0.00274606
2.5,7614.05,0.0872686,498341,0.00275709
2.51,7614.05,0.0872686,498334,0.00276812
2.52,7614.06,0.0872686,498328,0.00277915
2.53,7614.07,0.0872686,498321,0.00279018
2.54,7614.07,0.0872686,498315,0.00280121
2.55,7614.08,0.0872686,498308,0.00281224
2.56,7614.08,0.0872686,498301,0.00282327
2.57,7614.09,0.0872686,498295,0.0028343
2.58,7614.09,0.0872686,498288,0.00284534
2.59,7614.1,0.0872686,498281,0.00285637
2.6,7614.1,0.0872687,498275,0.0028674
2.61,7614.11,0.0872687,498268,0.00287843
2.62,7614.11,0.0872687,498261,0.00288946
2.63,7614.12,0.0872687,498255,0.00290049
2.64,7614.13,0.0872687,498248,0.00291152
2.65,7614.13,0.0872687,498242,0.00292255
2.66,7614.14,0.0872687,498235,0.00293358
2.67,7614.14,0.0872687,498228,0.00294461
2.68,7614.15,0.0872687,498222,0.00295564
2.69,7614.15,0.0872687,498215,0.00296668
2.7,7614.16,0.0872687,498208,0.00297771
2.71,7614.16,0.0872687,498202,0.00298874
2.72,7614.17,0.0872687,498195,0.00299977
2.73,7614.17,0.0872688,498188,0.0030108
2.74,7614.18,0.0872688,498182,0.00302183
2.75,7614.18,0.0872688,498175,0.00303286
2.76,7614.19,0.0872688,498169,0.00304389
2.77,7614.2,0.0872688,498162,0.00305492
2.78,7614.2,0.0872688,498155,0.00306595
2.79,7614.21,0.0872688,498149,0.00307699
2.8,7614.21,0.0872688,498142,0.00308802
2.81,7614.22,0.0872688,498135,0.00309905
2.82,7614.22,0.0872688,498129,0.00311008
2.83,7614.23,0.0872688,498122,0.00312111
2.84,7614.23,0.0872688,498115,0.00313214
2.85,7614.24,0.0872689,498109,0.00314317
2.86,7614.24,0.0872689,498102,0.00315421
2.87,7614.25,0.0872689,498096,0.00316524
