978.393,58.5269,4856.67,-0.177788,-0.25538,-0.0204657,-0.0458192,
978.403,58.3598,4856.09,-0.185371,-0.257234,-0.0222218,-0.0460279,
978.413,58.1941,4855.51,-0.186962,-0.259104,-0.00579347,-0.0462541,
978.423,58.0299,4854.92,-0.184384,-0.260948,-0.00245521,-0.046316,
978.433,57.8672,4854.34,-0.197363,-0.262921,-0.0195041,-0.0463446,
978.443,57.706,4853.76,-0.19974,-0.264919,-0.0191911,-0.0465436,
978.453,57.5462,4853.19,-0.20085,-0.266927,-0.0360685,-0.0467395,
978.463,57.3878,4852.61,-0.200318,-0.26893,-0.0414059,-0.0471042,
978.473,57.2308,4852.04,-0.189843,-0.270829,-0.0316907,-0.0475223,
978.483,57.0752,4851.47,-0.182896,-0.272658,-0.0365674,-0.0478432,
978.493,56.921,4850.9,-0.178051,-0.274438,-0.0549213,-0.0482129,
978.503,56.7681,4850.33,-0.175849,-0.276197,-0.0489086,-0.0487661,
978.513,56.6166,4849.76,-0.175703,-0.277954,-0.050641,-0.0492592,
978.523,56.4664,4849.19,-0.160571,-0.279559,-0.0529856,-0.0497696,
978.533,56.3176,4848.63,-0.157839,-0.281138,-0.0628266,-0.0503034,
978.543,56.17,4848.06,-0.159665,-0.282734,-0.0803372,-0.0509357,
978.553,56.0237,4847.5,-0.149164,-0.284226,-0.06898,-0.0517431,
978.563,55.8787,4846.94,-0.156718,-0.285793,-0.064583,-0.0524369,
978.573,55.7349,4846.38,-0.153912,-0.287332,-0.0716455,-0.0530867,
978.583,55.5924,4845.83,-0.160963,-0.288942,-0.0590453,-0.0538072,
978.594,55.4511,4845.27,-0.153645,-0.290478,-0.0483172,-0.0544016,
978.604,55.311,4844.72,-0.155579,-0.292034,-0.0322208,-0.0548888,
978.614,55.1721,4844.16,-0.136028,-0.293395,-0.0300026,-0.055215,
978.624,55.0344,4843.61,-0.119743,-0.294592,-0.0288778,-0.055519,
978.634,54.8978,4843.06,-0.140757,-0.295999,-0.0354613,-0.0558118,
978.644,54.7624,4842.51,-0.135762,-0.297357,-0.0375781,-0.0561704,
978.654,54.6282,4841.96,-0.126506,-0.298622,-0.0325539,-0.0565502,
978.664,54.4951,4841.42,-0.10766,-0.299699,-0.0248803,-0.0568797,
978.674,54.3631,4840.87,-0.106786,-0.300767,-0.0380305,-0.0571325,
978.684,54.2323,4840.33,-0.116809,-0.301935,-0.0211496,-0.0575168,
978.694,54.1025,4839.79,-0.106229,-0.302997,-0.0266944,-0.0577323,
978.704,53.9738,4839.25,-0.123039,-0.304227,-0.0135259,-0.0580033,
978.714,53.8462,4838.71,-0.122034,-0.305448,0.00341714,-0.0581425,
978.724,53.7197,4838.17,-0.115486,-0.306603,-0.00511834,-0.0581124,
978.734,53.5942,4837.63,-0.120882,-0.307811,-0.0277737,-0.0581675,
978.744,53.4697,4837.09,-0.102809,-0.308839,-0.0204251,-0.0584493,
978.754,53.3463,4836.56,-0.0936922,-0.309776,-0.00521431,-0.0586575,
978.764,53.2239,4836.03,-0.0801956,-0.310578,-0.0151981,-0.0587137,
978.774,53.1025,4835.49,-0.0861843,-0.31144,-0.0208234,-0.0588697,
978.784,52.9821,4834.96,-0.0859475,-0.3123,-0.0278298,-0.0590819,
978.794,52.8627,4834.43,-0.0861314,-0.313161,-0.0232768,-0.0593642,
978.804,52.7443,4833.9,-0.0857647,-0.314019,-0.034059,-0.059601,
978.814,52.6268,4833.38,-0.0983755,-0.315002,-0.030024,-0.0599455,
978.824,52.5103,4832.85,-0.0825624,-0.315828,-0.0315273,-0.0602498,
978.834,52.3947,4832.33,-0.074452,-0.316573,-0.0338207,-0.0605691,
978.844,52.2801,4831.8,-0.0792602,-0.317365,-0.0258421,-0.0609113,
978.854,52.1664,4831.28,-0.103067,-0.318396,-0.0111912,-0.0611737,
978.864,52.0536,4830.76,-0.102281,-0.319419,-0.0316019,-0.0612896,
978.874,51.9417,4830.24,-0.107162,-0.32049,-0.0176917,-0.0616096,
978.884,51.8307,4829.72,-0.0975882,-0.321466,-0.00549597,-0.0617905,
978.894,51.7206,4829.2,-0.094366,-0.32241,-0.0149834,-0.0618495,
978.904,51.6114,4828.68,-0.101603,-0.323426,-0.0129972,-0.0620033,
978.914,51.5031,4828.17,-0.0981686,-0.324407,-0.0191819,-0.0621373,
978.924,51.3956,4827.65,-0.11045,-0.325512,-0.0243795,-0.0623331,
978.934,51.289,4827.14,-0.108991,-0.326602,-0.0125609,-0.0625809,
978.944,51.1832,4826.62,-0.129766,-0.3279,-0.00413728,-0.0627105,
978.954,51.0783,4826.11,-0.143435,-0.329334,-0.0142882,-0.0627559,
978.964,50.9742,4825.6,-0.136946,-0.330703,-0.00775975,-0.0629028,
978.974,50.8709,4825.09,-0.144101,-0.332144,-0.0163722,-0.0629844,
978.984,50.7684,4824.58,-0.148213,-0.333626,-0.00806092,-0.0631521,
978.994,50.6668,4824.07,-0.153116,-0.335158,-0.00189575,-0.0632367,
979.004,50.5659,4823.57,-0.1567,-0.336725,0.00463168,-0.0632597,
979.014,50.4658,4823.06,-0.151395,-0.338239,0.00574604,-0.0632173,
979.024,50.3665,4822.56,-0.153644,-0.339775,-0.00852443,-0.0631639,
979.034,50.268,4822.05,-0.162529,-0.3414,-0.00979149,-0.0632531,
979.044,50.1702,4821.55,-0.159208,-0.342992,-0.00843915,-0.063355,
979.054,50.0732,4821.05,-0.150258,-0.344495,-0.0225757,-0.0634434,
979.064,49.9769,4820.55,-0.140046,-0.345895,-0.00953036,-0.0636732,
979.074,49.8814,4820.05,-0.109344,-0.346989,-0.00445616,-0.0637725,
979.084,49.7867,4819.55,-0.120888,-0.348198,0.0169527,-0.0638211,
979.094,49.6926,4819.05,-0.102545,-0.349223,0.00763306,-0.0636555,
979.104,49.5993,4818.55,-0.102896,-0.350252,-0.00229683,-0.0635832,
979.114,49.5067,4818.06,-0.106014,-0.351312,-0.0109243,-0.0636102,
979.124,49.4148,4817.56,-0.1053,-0.352365,-0.0194799,-0.0637234,
979.134,49.3236,4817.07,-0.118292,-0.353548,-0.0319978,-0.0639222,
979.144,49.2331,4816.58,-0.118743,-0.354736,-0.0364678,-0.0642462,
979.154,49.1433,4816.08,-0.128854,-0.356024,-0.0379571,-0.0646149,
979.164,49.0542,4815.59,-0.128283,-0.357307,-0.0248984,-0.0649984,
979.174,48.9658,4815.1,-0.124731,-0.358554,-0.036694,-0.0652514,
979.184,48.878,4814.61,-0.0971228,-0.359526,-0.037169,-0.0656224,
979.194,48.7909,4814.12,-0.0881285,-0.360407,-0.0296669,-0.065998,
979.204,48.7044,4813.64,-0.0700037,-0.361107,-0.0299571,-0.0662987,
